	features	ambiguous_features	spliced_features	unspliced_features	gene_count_corr	means	dispersions	dispersions_norm	velocity_gamma	velocity_r2	velocity_genes	spearmans_score	velocity_score	to 10	to 17	to 1	to 3
TIA1	TIA1	TIA1	TIA1	TIA1	-0.0494	0.08693899	0.264684	0.23092747	0.3780239	-0.4286837577819824	False	0.24574195787316067	0	-0.020258356137456808	0.10204375469531583	-0.07685467543244907	-0.004941213336082341
EXOC6B	EXOC6B	EXOC6B	EXOC6B	EXOC6B	-0.0247	0.05417095	0.19497007	-0.02294954	5.451504	-0.8380386829376221	False	0.47911976546309415	0	0.019415746935053484	0.01907686636411075	-0.01823768479819903	-0.022800088062934695
PRADC1	PRADC1	PRADC1	PRADC1	PRADC1	0.1141	0.21134835	0.24971415	0.1764118	0.044298623	-0.15697872638702393	False	0.28765539068200807	0	0.014753350404059824	0.019299941963668497	-0.082306466340162	0.14106464024051243
BOLA3	BOLA3	BOLA3	BOLA3	BOLA3	0.057	0.37997258	0.2509817	0.049364407	0.04001117	-1.3722436428070068	False	0.1299364279270851	0	-0.10146157098871099	0.05906472518658666	-0.03522261932540705	0.09581506362802644
DCTN1	DCTN1	DCTN1	DCTN1	DCTN1	-0.0326	0.18525949	0.19606261	-0.018970836	0.16472277	-0.16295933723449707	False	0.24393405734627882	0	-0.03807304391954534	0.10438531036895311	-0.05874678654696843	-0.030575229341767738
SUCLG1	SUCLG1	SUCLG1	SUCLG1	SUCLG1	0.0528	1.1537274	0.5698866	0.2943561	0.041773424	0.14001649618148804	True	0.5175053483516168	10	-0.11159799301696832	0.041761217713111726	-0.01228328325573835	0.09059437661941967
CAPG	CAPG	CAPG	CAPG	CAPG	0.0368	1.5428408	0.78031075	0.6686602	0.045518164	0.2033190131187439	True	0.6685775565788339	5	-0.1474031915243808	-0.23327597778157444	0.28221192427752484	0.01088132632580518
KRCC1	KRCC1	KRCC1	KRCC1	KRCC1	0.0137	0.24009973	0.22682057	0.09304034	0.38364103	0.0828360915184021	True	0.4984479242622003	0	-0.015805128997454645	0.07047372946201805	-0.042963863760019816	-0.025902739073960974
FABP1	FABP1	FABP1	FABP1	FABP1	0.0294	0.23140083	1.6753385	5.3681035	0.00822212	0.04304856061935425	True	0.2925456181711047	0	-0.0029828786767318247	-0.02566178165516337	0.007631625394479986	0.04103042388421204
ZNF514	ZNF514	ZNF514	ZNF514	ZNF514	-0.0262	0.039802417	0.197065	-0.015320428	0.5034222	-0.40878379344940186	False	0.17432373447812402	0	0.007649747383127631	0.03492673206629746	-0.028824396622547738	-0.015226699014802458
ANKRD36C	ANKRD36C	ANKRD36C	ANKRD36C	ANKRD36C	0.0104	0.16435589	0.28486833	0.30443266	0.7413136	0.008396387100219727	False	0.41140736881890266	0	-0.031118450422261947	0.056129193271687014	-0.041086689164282264	0.02140456388952126
NEURL3	NEURL3	NEURL3	NEURL3	NEURL3	0.042	0.07747052	1.2753421	3.9114377	0.012068267	-0.09477639198303223	False	0.37294508056928977	0	-0.024826542063590796	-0.09425715137072045	0.10616264082699972	-0.023232960699507088
ANKRD36B	ANKRD36B	ANKRD36B	ANKRD36B	ANKRD36B	-0.0175	0.056658003	0.20980671	0.031081028	0.93834186	-0.4843752384185791	False	0.17820796093207641	0	0.042745039864529905	0.03285506233198588	-0.052926756271151836	0.0012048848183228622
MGAT4A	MGAT4A	MGAT4A	MGAT4A	MGAT4A	-0.0491	0.024966856	0.4054114	0.7434139	0.16788028	0.3424164652824402	True	0.32203906066793	0	-0.00017058988531138544	0.08966812983351136	-0.0781374720992074	-0.0020626844927954507
KIAA1211L	KIAA1211L	KIAA1211L	KIAA1211L	KIAA1211L	-0.0132	0.031846087	0.19880275	-0.008992036	1.9476798	-0.5081042051315308	False	0.3456169043984441	0	0.02849806460517664	0.03931982141233285	-0.0429784559671861	-0.018101817485872057
TBC1D8	TBC1D8	TBC1D8	TBC1D8	TBC1D8	-0.0418	0.095136404	0.23102379	0.108347185	4.0890965	-4.113609790802002	False	0.21783256628726463	0	0.0014185136037254062	0.0518663393104941	-0.0397778134952459	-0.01661430534004249
FHL2	FHL2	FHL2	FHL2	FHL2	0.0793	1.0965997	1.4418931	2.3166306	0.27881303	-4.822656154632568	False	0.17782685437001597	0	-0.009097620767206585	-0.08122569751424065	0.03965555978951807	0.09117305911979166
NPHP1	NPHP1	NPHP1	NPHP1	NPHP1	-0.0357	0.06558549	0.21208528	0.039378844	0.32921207	0.15100133419036865	True	0.3642359720363771	0	-0.023800112742715113	0.09016506154869985	-0.05943676735316282	-0.017272263519595227
BUB1	BUB1	BUB1	BUB1	BUB1	0.1396	0.20949848	0.98949045	2.870453	0.14279185	0.7562246471643448	True	0.5910517007178399	20	-0.025444825584179594	0.007820863752775787	-0.052911879163448805	0.147962867331927
CKAP2L	CKAP2L	CKAP2L	CKAP2L	CKAP2L	0.1595	0.062700264	0.36124513	0.58257383	0.8783977	0.8692698329687119	True	0.6049896556907892	0	-0.03206489714295239	-0.015982347041414272	-0.04446141059648497	0.1878565638841433
LIMS2	LIMS2	LIMS2	LIMS2	LIMS2	0.0637	0.46539176	0.5854932	1.210341	0.006552789	-0.42042577266693115	False	0.18334249965234306	0	-0.0852802610151663	0.04838341660517232	-0.008037691373990194	0.03007832929148723
MCM6	MCM6	MCM6	MCM6	MCM6	0.063	0.11581295	0.51069635	1.12683	0.12656608	0.5472465455532074	True	0.36414967760758316	6	-0.03867667193594075	0.011172397050769963	-0.07226008545506747	0.20631744307873684
AC114763.1	AC114763.1	AC114763.1	AC114763.1	AC114763.1	-0.0102	0.004790505	0.19859266	-0.00975716	6.8322706	-3.739675521850586	False	0.11761016200826115	0	0.0035937582194314247	-8.717892506540809e-05	-0.005752750726357376	0.009512967546844197
RND3	RND3	RND3	RND3	RND3	0.0372	0.8816961	0.6872293	0.67947894	0.14014746	0.19160819053649902	True	0.5582775108727135	11	-0.13230738606067652	-0.23922595281035883	0.28015630240221157	0.008450277441327331
NMI	NMI	NMI	NMI	NMI	0.0266	0.6340971	0.34228832	0.22451791	0.074652344	0.30144190788269043	True	0.5615854038029389	0	0.06821646783068112	-0.23428486953915786	0.18632194094417268	-0.042392695888789175
NEB	NEB	NEB	NEB	NEB	0.053	0.13936861	1.3262758	4.096923	0.37091753	0.646801769733429	True	0.652460679042842	14	0.02152738444789165	0.031386245870172844	-0.05060927610580239	0.027416574572875392
LINC01876	LINC01876	LINC01876	LINC01876	LINC01876	-0.0208	0.0071292818	0.2003496	-0.0033588961	41.24661	-3.19260835647583	False	0.23879200902599318	0	-0.01580074744266569	0.02401562556217521	-0.007408973841387254	-0.012561990786300433
NR4A2	NR4A2	NR4A2	NR4A2	NR4A2	0.0233	0.118835725	0.30767906	0.38750246	1.1742841	-1.3106694221496582	False	0.2736405041860732	0	-0.03167232933912598	-0.0010372702555109842	0.01995198604490653	-0.004067371471868122
ACVR1C	ACVR1C	ACVR1C	ACVR1C	ACVR1C	-0.03	0.017279547	0.3022665	0.36779153	0.6719489	0.00943213701248169	False	0.19923293145810408	0	0.0075851914188429384	0.019459263190273145	-0.015580603889161932	-0.014164758126137624
BAZ2B	BAZ2B	BAZ2B	BAZ2B	BAZ2B	-0.1026	0.7604671	0.5118433	0.8803594	0.8613079	0.5255159437656403	True	0.628778764670027	20	0.05751589730967973	0.16579680650605255	-0.16062721387684759	-0.042292082576064774
PLA2R1	PLA2R1	PLA2R1	PLA2R1	PLA2R1	-0.0016	0.23810901	0.19488654	-0.023253765	4.042211	0.6284685134887695	True	0.813780089003452	0	-0.03719959257949644	-0.10761064601293634	0.13170985859553339	-0.04044898611656155
ITGB6	ITGB6	ITGB6	ITGB6	ITGB6	-0.0153	0.33113456	0.2542053	0.06055242	1.3680878	-0.5567057132720947	False	0.4046075872821482	0	0.031914839126995075	-0.09343687437155426	0.08337223834230746	-0.045641229703639666
DPP4	DPP4	DPP4	DPP4	DPP4	-0.0353	0.6985749	0.97337	2.6655524	0.5431639	0.6884050965309143	True	0.864751485805154	9	-0.017983276760213815	0.1842537587766708	-0.15794314951888105	0.013185026268468545
FAP	FAP	FAP	FAP	FAP	0.0187	0.05016337	0.23857458	0.13584484	0.12418025	-0.0011097192764282227	False	0.2981040947042792	0	0.07015285001619034	0.05956862455455363	-0.09837387835133449	0.01808808578657595
IFIH1	IFIH1	IFIH1	IFIH1	IFIH1	0.0229	0.8347473	1.5381168	2.6743867	0.07793056	0.583238422870636	True	0.8036372504743547	0	0.21705184110383396	-0.22837991638362043	0.12061403137006961	-0.09471297474167574
GRB14	GRB14	GRB14	GRB14	GRB14	-0.0209	0.31676704	0.22645508	-0.035759166	0.62538064	0.05914890766143799	True	0.4584811627376826	0	-0.03142822536570748	0.046664011133862655	-0.0193766853479888	-0.011139951158181461
COBLL1	COBLL1	COBLL1	COBLL1	COBLL1	0.0043	0.22308084	0.22948943	0.10275952	1.2142017	0.1239626407623291	True	0.6217515666338409	12	-0.05094457827727331	-0.00588336812727524	0.020615176353151535	0.03093612906295835
SLC38A11	SLC38A11	SLC38A11	SLC38A11	SLC38A11	-0.0904	0.10505516	1.0229309	2.9922328	1.7288489	0.9231171160936356	True	0.7541894647550298	0	-0.05592000500892254	0.308324979104175	-0.22729210058220892	-0.03424063440168724
TTC21B	TTC21B	TTC21B	TTC21B	TTC21B	-0.0357	0.075138584	0.28317806	0.29827723	0.6257651	-0.45982956886291504	False	0.3875940482630245	0	-0.03287730776949496	0.08534642693712009	-0.06366351414601591	0.015926972912604472
SCN9A	SCN9A	SCN9A	SCN9A	SCN9A	0.0005	0.01629508	0.328973	0.4650485	1.2623987	0.5961142778396606	True	0.4876202541170657	18	-0.011787881956649152	0.08633030712703006	-0.07251797717345168	0.007068219446638643
SPC25	SPC25	SPC25	SPC25	SPC25	0.1507	0.07390416	0.28416777	0.30188143	0.9305031	0.6899033486843109	True	0.49310111115150107	13	-0.0319221350424834	-0.0017170288096502965	-0.08454812044397567	0.2555158469863804
FKBP7	FKBP7	FKBP7	FKBP7	FKBP7	-0.1026	0.060590435	0.5243048	1.1763877	0.12362308	0.5002002418041229	True	0.4749146808315531	0	0.10878272227705615	0.23638147234690238	-0.2510913121048129	-0.04209931659983969
TTN	TTN	TTN	TTN	TTN	-0.0101	0.023606822	2.6586196	8.9489155	0.036623824	0.6363475918769836	True	0.31330515409005155	0	0.21398773340752078	-0.025470684011331707	-0.08917416904445107	-0.014424123602295936
SESTD1	SESTD1	SESTD1	SESTD1	SESTD1	-0.0223	0.14193071	0.20463888	0.012261357	0.6497608	0.02442532777786255	True	0.4646567667727505	0	-0.012244643284166482	0.07885361543925598	-0.07484124212691176	0.029679641438983342
FSIP2-AS1	FSIP2-AS1	FSIP2-AS1	FSIP2-AS1	FSIP2-AS1	-0.0275	0.010952489	0.32117403	0.43664706	2.3159966	-0.5954266786575317	False	0.23667793619654223	0	0.022760138291068398	0.03488349065072401	-0.04354405719202096	0.0007129759329389419
TFPI	TFPI	TFPI	TFPI	TFPI	0.0083	0.70881635	0.3524135	0.26368234	1.0362302	0.288019597530365	True	0.636068342930877	13	-0.12922047391205277	-0.06871617594252995	0.12057823811691978	0.02702821309859158
SLC40A1	SLC40A1	SLC40A1	SLC40A1	SLC40A1	0.0493	0.7941597	0.8528775	1.0678416	0.0795178	0.38276994228363037	True	0.6252770078306018	7	-0.1313448323843497	-0.14392016608852629	0.21279813662552827	-0.03399800631810544
STAT1	STAT1	STAT1	STAT1	STAT1	-0.0892	0.95312935	1.269834	2.0453973	0.364554	0.7698879092931747	True	0.8693225846247228	3	0.16790997191898432	-0.06381321921101253	0.005562539999811908	-0.10231126860092354
DNAH7	DNAH7	DNAH7	DNAH7	DNAH7	-0.1006	0.06824401	0.52208793	1.1683145	1.9392658	0.6871474087238312	True	0.5150165409419005	23	0.03480091011775572	0.19946754458840818	-0.18237652673338478	-0.031118227488517843
PGAP1	PGAP1	PGAP1	PGAP1	PGAP1	-0.039	0.086278096	0.23119283	0.108962774	1.0725297	0.1786995530128479	True	0.38062310607830835	13	-0.000823816348887534	0.08474426127395054	-0.07147757988879842	-0.006896126765168487
ANKRD44	ANKRD44	ANKRD44	ANKRD44	ANKRD44	-0.0053	0.008778181	0.21282715	0.0420805	6.503039	-0.9572607278823853	False	0.25556368062878576	0	0.012218600211581263	0.015207701551680192	-0.022347833341561943	0.0055003982755532045
HSPD1	HSPD1	HSPD1	HSPD1	HSPD1	0.1086	3.0429485	1.4005989	0.045524646	0.026777446	0.2888566255569458	True	0.7209542332940619	16	-0.2357817962428056	-0.11390820499534966	0.1643729161158598	0.16160388129931738
CLK1	CLK1	CLK1	CLK1	CLK1	-0.0566	0.29021782	0.25888476	0.07679331	0.28915063	-0.36263513565063477	False	0.2606549081959827	0	-0.0045696835720067915	0.025260393697022446	-0.029360601838183373	0.023668484535827938
FAM126B	FAM126B	FAM126B	FAM126B	FAM126B	-0.0145	0.2152919	0.19025746	-0.040111434	0.77045375	-0.2635699510574341	False	0.28292526789071815	0	0.0018485435084393046	-0.007459867515872578	0.012874260744668999	-0.018034218396587236
TRAK2	TRAK2	TRAK2	TRAK2	TRAK2	0.0381	0.40598887	0.23073454	-0.020906592	0.6068531	0.09192347526550293	True	0.403738158964212	0	0.04206029865843942	-0.02247066081968215	-0.009586972605647427	0.015563648054705908
ICA1L	ICA1L	ICA1L	ICA1L	ICA1L	-0.0283	0.020044047	0.26969397	0.24917223	0.8668846	-0.6336942911148071	False	0.09304220144858974	0	-0.004356414761321396	0.03315291825595419	-0.026347855036881498	-0.0012183695558427349
IDH1	IDH1	IDH1	IDH1	IDH1	-0.0629	0.9070164	0.39402258	-0.007944881	0.4312845	0.2409970760345459	True	0.5624435485472384	0	0.08343555828737537	0.04402366325673032	-0.06180537733801797	-0.056290729380686313
LANCL1	LANCL1	LANCL1	LANCL1	LANCL1	-0.0412	0.061696373	0.21450096	0.04817606	0.4604544	0.10417348146438599	True	0.36306532935692587	0	-0.012394545419147616	0.10495857784589763	-0.08969403145568662	0.009739923687306213
BARD1	BARD1	BARD1	BARD1	BARD1	0.1316	0.092889324	0.28158498	0.29247567	0.73530245	0.7858682423830032	True	0.5483514022503139	0	-0.028211171340551407	0.0012961831329692463	-0.06874584750697635	0.2049576426907649
LINC00607	LINC00607	LINC00607	LINC00607	LINC00607	-0.0238	0.0007369471	0.59156793	1.4213395	2.2202442	0.1985377073287964	True	0.17994894685346116	0	-0.00861748810621485	0.02657247504657383	-0.017264537306278964	-0.003540634571913478
USP37	USP37	USP37	USP37	USP37	0.037	0.17009692	0.19477078	-0.023675293	0.74392956	0.23665952682495117	True	0.3653187823083693	0	-0.010314078888873307	-0.02964286679586127	-0.017981619513755313	0.12279674632862553
CRYBA2	CRYBA2	CRYBA2	CRYBA2	CRYBA2	-0.077	0.021206578	0.85792565	2.3913338	0.5067125	0.8817427307367325	True	0.5261690560548452	0	0.03828864345532563	0.2037710815279637	-0.19086873397883625	-0.02425438053625
IHH	IHH	IHH	IHH	IHH	-0.1161	0.13392226	1.5514805	4.9170504	0.033178177	0.3085508942604065	True	0.3424370594872533	13	0.013520012979060565	0.32094179727604627	-0.27526122650219503	-0.037396297171464976
TUBA4A	TUBA4A	TUBA4A	TUBA4A	TUBA4A	-0.0058	1.0622945	0.83740735	0.91476476	0.004351569	-0.22213053703308105	False	0.11644071018655126	0	0.19120147951612432	0.038470731717145865	-0.16265340384244129	0.05860631047604346
CHPF	CHPF	CHPF	CHPF	CHPF	-0.0512	0.5409077	0.5588504	1.0621837	0.061173182	-0.019544124603271484	False	0.39800517506186794	0	0.2141447716888869	0.046299223089403395	-0.12930078503414316	-0.07176093538448505
EPHA4	EPHA4	EPHA4	EPHA4	EPHA4	-0.1053	0.025299529	1.341342	4.1517897	1.3856525	0.911093957722187	True	0.5178152846982794	14	-0.06120413441302748	0.2743180366110274	-0.19664588196916497	-0.028711908247293923
SERPINE2	SERPINE2	SERPINE2	SERPINE2	SERPINE2	0.0324	0.5058938	1.1096946	3.0296671	0.14113285	0.5537950396537781	True	0.7905439185310964	12	-0.08653300089064701	-0.0787122523918273	0.09592134757676807	0.0517821092918166
IRS1	IRS1	IRS1	IRS1	IRS1	0.0572	0.36883226	0.31053844	0.25606585	0.38300508	0.19903564453125	True	0.5602896345306503	10	-0.06260684692257296	-0.11633387309222484	0.15534336056980097	-0.04536438626835179
SP110	SP110	SP110	SP110	SP110	0.007	0.6179264	0.85200363	2.1961052	0.24614914	0.6793088912963867	True	0.8420416364718792	14	0.1289592772383476	-0.19259355811787737	0.1320609459833697	-0.0814889034103335
NCL	NCL	NCL	NCL	NCL	0.016	2.4656715	1.0592269	0.11083628	0.023111098	-1.4710772037506104	False	0.39799127953774066	0	-0.029175138056425878	-0.052213484107909214	0.04156547339393243	0.05054839969992073
HJURP	HJURP	HJURP	HJURP	HJURP	0.1764	0.13984954	0.8124139	2.2255936	0.12441276	0.7891795635223389	True	0.5640867363056369	12	-0.02675059007164092	0.020527289135713476	-0.08047581464710113	0.1900849914364316
HES6	HES6	HES6	HES6	HES6	-0.2367	2.1297963	4.442651	3.5855088	0.0010959832	0.605137825012207	False	0.5054594151939532	0	0.47043949155529335	0.5590331431489153	-0.7207033498030077	-0.07527088910325463
PER2	PER2	PER2	PER2	PER2	0.0192	0.27177057	0.44731873	0.73078406	0.3810567	-1.0181944370269775	False	0.2445380008115741	0	0.04426389733788245	-0.004730153892381469	-0.01988362970540072	-0.0006085803396596618
PASK	PASK	PASK	PASK	PASK	-0.0064	0.027679818	0.19138698	-0.035998058	0.41332477	-0.06174755096435547	False	0.20328188412146644	0	0.04394759619496504	0.04119842927309003	-0.08400016988885414	0.05807674318843579
DTYMK	DTYMK	DTYMK	DTYMK	DTYMK	0.1876	0.788965	1.0523143	1.5354215	0.022617381	0.3619362711906433	True	0.42338195608974455	0	-0.0771769624893626	0.01879396979788618	-0.0854089331706591	0.2743118060799842
RSAD2	RSAD2	RSAD2	RSAD2	RSAD2	-0.0078	0.63434625	2.3314705	7.9187074	0.1375924	0.8158688098192215	True	0.8148369310206963	25	0.10654513610763594	-0.3275402106583197	0.26468700526449757	-0.08476350321054998
ID2	ID2	ID2	ID2	ID2	-0.0078	0.60054	0.8598601	2.2264943	0.04894888	-0.26746559143066406	False	0.39811098148709384	0	0.15082792184709198	0.10923742631523004	-0.16901072162026692	-0.02495853951618234
KLF11	KLF11	KLF11	KLF11	KLF11	-0.0231	0.072138034	0.27888006	0.28262523	0.15999345	-0.06711351871490479	False	0.2558808992043482	0	-0.03180000844845999	0.015363044663513237	-0.005677301258080645	0.023652858295537874
HPCAL1	HPCAL1	HPCAL1	HPCAL1	HPCAL1	-0.0925	0.9586781	0.6618	0.61985993	0.59326196	0.507638543844223	True	0.6107570641772347	15	0.09359006320101446	0.15033826890932847	-0.1840691137816158	0.0003018298519231586
LPIN1	LPIN1	LPIN1	LPIN1	LPIN1	0.0146	0.35143375	0.38767982	0.52379745	0.45755544	0.42726796865463257	True	0.6158794320901559	9	-0.017523702854280936	0.009004429500275652	0.004427208137223815	-0.006774526595987616
DDX1	DDX1	DDX1	DDX1	DDX1	-0.0428	0.57997525	0.28913045	0.018902455	0.2401278	0.10021007061004639	True	0.5033015655265531	11	0.01115745653608947	0.10975984748308419	-0.1042278857551314	0.0032524341622732007
NCOA1	NCOA1	NCOA1	NCOA1	NCOA1	-0.0168	0.1617712	0.24733889	0.16776186	1.6548758	-0.3268367052078247	False	0.530229179408247	0	-0.008224340195885837	0.08088563315344034	-0.08077323783277887	0.034447757132998774
CENPA	CENPA	CENPA	CENPA	CENPA	0.06	0.025905529	0.21108109	0.03572192	1.6852585	0.587495744228363	True	0.4907941043027737	15	-0.012599345254715472	0.019886923431861634	-0.026927351033053822	0.040227961988740034
ATRAID	ATRAID	ATRAID	ATRAID	ATRAID	-0.0371	0.70717967	0.27740827	-0.026439104	0.018781604	-1.1610395908355713	False	0.01603056800363144	0	-0.03816895876013546	0.105580452322418	-0.07878579470806908	0.01638462600271431
TRIM54	TRIM54	TRIM54	TRIM54	TRIM54	0.0419	0.15718934	0.25766328	0.20536013	0.08419036	-0.28238821029663086	False	0.16387686216241626	0	-0.05444178474255329	-0.061748999955163746	0.07437812785517178	0.024567487525794594
GCKR	GCKR	GCKR	GCKR	GCKR	0.0147	0.025441054	0.2145753	0.04844681	0.41176242	0.3257595896720886	True	0.46552243387195197	9	0.03705460073421956	-0.013115749587065881	-0.008384353275456708	-0.0009713620131286118
SPDYA	SPDYA	SPDYA	SPDYA	SPDYA	-0.0137	0.0030436155	0.20768999	0.023372563	12.123286	-4.9003119468688965	False	0.10743590856830555	0	-0.004797026401276112	-0.0024823056330818623	0.007932012938731225	-0.007670229637711712
CLIP4	CLIP4	CLIP4	CLIP4	CLIP4	-0.0165	0.070696466	0.20114602	-0.00045859566	4.004678	0.6690025627613068	True	0.7181486334018814	0	-0.047422581775451444	-0.029029149096642805	0.05765194088079691	-0.014847435882814753
YPEL5	YPEL5	YPEL5	YPEL5	YPEL5	-0.0501	0.6361792	0.39473855	0.42739627	0.11158584	0.2034531831741333	True	0.5534989614864784	9	0.04109797486664758	-0.009882621785250543	0.024456445577195216	-0.09448633151025096
RASGRP3	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.0133	0.017103558	0.31981516	0.43169844	0.43930125	0.18148308992385864	True	0.5143917225779312	0	0.04294126571422921	-0.04156842421884182	0.020323612382840896	-0.01787013526439516
QPCT	QPCT	QPCT	QPCT	QPCT	-0.0424	1.0362501	0.7110465	0.73531854	0.05000209	0.1348259449005127	True	0.6422742308351065	9	-0.2050847400403524	-0.1425710571066442	0.2480484614069397	-0.02402291514623332
PKDCC	PKDCC	PKDCC	PKDCC	PKDCC	-0.0445	0.17995374	0.37720513	0.64069533	0.07091649	0.1870090365409851	True	0.46937679503862073	7	-0.01015763512354937	0.1586096931448664	-0.13469960190415503	0.001030464995580872
PLEKHH2	PLEKHH2	PLEKHH2	PLEKHH2	PLEKHH2	0.0241	0.176842	0.2424148	0.14982979	1.48892	0.5515749752521515	True	0.7296995239782387	12	-0.037610438568962616	0.015662209915517866	-0.018152697097279902	0.06164334564348284
SLC3A1	SLC3A1	SLC3A1	SLC3A1	SLC3A1	0.0223	0.20781757	0.7668804	2.0597744	0.38190588	0.7182474136352539	True	0.7136827580171001	8	0.014519710904606907	-0.040317323357466586	0.026952238228056334	0.0015471359200422941
MSH2	MSH2	MSH2	MSH2	MSH2	0.0593	0.2364848	0.34856197	0.5363856	0.42417356	0.6356504559516907	True	0.663400029918703	6	-0.006627639881653991	0.08681132406962146	-0.1339059036480512	0.15045713163541669
MSH6	MSH6	MSH6	MSH6	MSH6	0.0301	0.13476446	0.3389214	0.5012775	0.19743197	-0.1859884262084961	False	0.22211525403081842	0	0.010033005384741542	0.03441145147607257	-0.08686978403745192	0.12584494280574995
